,IsCanceled
57838,0
51951,0
72351,0
32647,1
21099,1
29493,1
63600,0
70821,0
50928,0
63392,0
76137,0
32828,1
14388,1
2828,0
76559,0
44213,0
27975,1
14298,1
39485,1
39480,1
163,0
21985,1
18391,1
76449,0
55816,0
77704,0
14985,1
64042,0
5987,0
38152,0
69243,0
77282,0
48419,0
14749,1
26884,1
42979,0
74343,0
2562,0
77091,0
4761,0
44884,0
8083,1
2390,0
61032,0
44717,0
7091,1
37868,0
39686,1
19879,1
31051,1
1939,0
75271,0
3740,1
61664,0
9296,1
19565,1
44352,0
57364,0
30067,1
64363,0
75505,0
63708,0
62077,0
68880,0
59866,0
30160,1
66306,0
29611,1
77675,0
47468,0
33369,1
29155,1
46750,0
55017,0
76501,0
14994,1
64926,0
44427,0
60804,0
44314,0
2365,0
38836,0
4474,0
55078,0
13537,1
64138,0
42103,1
41067,1
42662,0
11539,0
36588,1
72746,0
24700,1
74962,0
45419,0
507,0
60396,0
31656,1
50213,0
71017,0
3735,0
71166,0
13286,1
52226,0
21049,1
13821,1
71869,0
66422,0
60012,0
60341,0
32051,1
12951,1
24658,1
18299,1
53756,0
17013,1
73349,0
71222,0
9577,1
43490,0
3778,1
5677,0
339,0
75787,0
23012,1
29144,1
41283,0
15469,1
25353,1
9028,1
10868,1
42758,1
14753,1
28451,1
19053,1
18436,1
43423,0
75224,0
44380,0
11412,1
71105,0
37462,0
67046,0
18355,1
9884,1
32284,1
47596,0
2923,1
63019,0
65583,0
15114,0
6997,0
63554,0
54450,0
60650,0
37629,1
13997,1
7473,1
69473,0
31526,1
24369,1
37950,0
52207,0
22640,1
20054,1
61667,0
71845,0
41213,0
79179,0
30552,1
5988,0
70255,0
16289,1
76400,0
40504,0
19560,1
64733,0
1373,0
56690,0
59059,0
49903,0
39640,0
76181,0
30258,1
22408,1
74144,0
11559,0
53336,0
18392,1
66171,0
19831,1
50921,0
71299,0
26338,1
29359,1
1175,0
64671,0
22417,1
70946,0
27679,1
12816,1
23147,1
47334,0
11690,1
44286,0
53082,0
15137,0
50183,0
31267,1
69106,0
45951,0
37289,1
76773,0
53295,0
9310,1
14528,1
51663,0
22990,1
7194,1
78719,0
54795,0
677,0
46257,0
53753,0
46298,0
26727,1
47351,0
63291,0
46331,0
10365,1
54677,0
44387,0
37614,0
59777,0
56871,0
49759,0
15707,1
51079,0
42628,0
33049,1
6236,1
42676,0
74576,0
60037,0
51513,0
7198,1
14230,1
64286,0
79256,0
59780,0
681,0
67387,0
53675,0
50010,0
50558,0
38464,1
28550,1
44758,0
52222,0
60206,0
74402,0
74491,0
44220,0
48142,0
56937,0
4488,0
25169,1
45347,0
22849,1
24255,1
23287,1
27370,1
79185,0
41640,0
75846,0
44592,0
47902,0
20256,1
2197,0
54831,0
4219,0
66804,0
53116,0
57403,0
19890,1
58531,0
46841,0
37150,1
70157,0
31022,1
6307,1
12376,1
8620,1
24925,1
55213,0
26506,1
22071,1
60141,0
7127,1
70771,0
18700,1
54271,0
23709,1
44354,0
43644,0
3254,0
48649,0
33041,1
33610,1
53267,0
3569,1
41867,1
38758,0
12148,1
32248,1
43989,0
13748,1
59023,0
39375,1
61622,0
68739,0
21331,1
63313,0
59891,0
77019,0
39425,1
21013,1
52452,0
75068,0
13495,1
64707,0
19317,1
15061,1
1849,0
45580,0
9913,0
24746,1
31567,1
70277,0
56724,0
15632,1
67979,0
19614,1
63582,0
6456,0
48813,0
39153,0
37527,0
8509,1
31753,1
37364,1
63272,0
33061,1
48048,0
77814,0
56965,0
1643,0
24893,1
41988,0
51569,0
17398,0
78753,0
59402,0
58499,0
44896,0
53556,0
17469,1
16601,1
3302,0
37687,0
7293,1
57629,0
14311,1
6285,0
11891,0
78248,0
40454,1
74599,0
18843,1
73595,0
72558,0
76349,0
16053,1
39589,0
29089,1
29167,1
65487,0
50738,0
77758,0
56672,0
76945,0
30315,1
12272,1
37976,0
77298,0
68372,0
57598,0
55592,0
39526,0
65808,0
8837,1
6356,1
54106,0
7969,1
30102,1
19492,1
54692,0
9536,1
68961,0
16629,1
64132,0
31310,1
67699,0
6266,1
65476,0
5788,0
12796,1
69909,0
1852,1
23934,1
75213,0
13733,1
40650,0
27725,1
53781,0
6389,1
14609,1
32154,1
41092,0
69968,0
62990,0
44401,0
40436,1
48580,0
36166,1
51932,0
18696,1
65380,0
24967,1
17571,1
24752,1
20446,1
32573,1
70836,0
47910,0
73733,0
14262,1
61394,0
7158,1
30355,1
36996,1
29957,1
13725,1
24239,1
28671,1
66845,0
55271,0
14069,1
12814,1
23461,1
60284,0
67408,0
12950,1
11847,0
43659,0
66218,0
50859,0
78681,0
12288,1
21811,1
19213,1
37748,1
76645,0
13308,1
9264,1
2438,0
51979,0
54440,0
4856,1
26955,1
22682,1
50937,0
69549,0
28703,1
36806,1
27774,1
60771,0
71126,0
2748,0
59051,0
66232,0
13482,1
65401,0
67163,0
2565,0
76859,0
13446,1
66004,0
989,0
36835,1
11674,1
77985,0
21449,1
44018,0
72528,0
23824,1
40129,1
72583,0
5343,0
42394,0
48984,0
36525,1
42809,1
50990,0
17216,1
38918,1
33470,1
72859,0
73367,0
20344,1
47267,0
52715,0
45789,0
12774,1
17434,1
26623,1
63990,0
28662,1
46139,0
79268,0
65008,0
17713,1
13635,1
46211,0
77879,0
40847,0
72580,0
53083,0
18745,1
67676,0
47023,0
75216,0
15285,1
53428,0
9041,1
44332,0
68771,0
49257,0
19578,1
47010,0
24858,1
5610,0
68321,0
47338,0
40449,1
451,1
61334,0
61905,0
65836,0
12007,1
60587,0
5208,0
30767,1
15450,1
2969,0
7175,1
78991,0
12004,1
73172,0
53644,0
17947,1
74610,0
4767,0
38542,0
68913,0
16426,1
4465,0
19096,1
64802,0
52766,0
70846,0
18555,1
49183,0
63375,0
6925,0
11462,0
70767,0
73378,0
26461,1
20749,1
8243,1
2343,0
53086,0
26116,1
60539,0
78323,0
66750,0
77589,0
30962,1
33366,1
398,0
30858,1
4382,1
37562,0
27194,1
20670,1
36486,1
68529,0
44710,0
57267,0
53097,0
47089,0
19761,1
15485,1
76614,0
31312,1
32857,1
28207,1
22216,1
3891,1
28768,1
56788,0
57843,0
40840,0
24142,1
57892,0
52202,0
41301,0
73657,0
18019,1
55709,0
45111,0
17334,1
22395,1
27016,1
1850,0
79020,0
68905,0
30599,1
59432,0
62222,0
43651,0
55022,0
45764,0
12929,1
29078,1
62822,0
15508,1
60567,0
74036,0
45798,0
54405,0
54436,0
39325,0
71264,0
41821,1
11242,0
60537,0
24087,1
59599,0
22663,1
69127,0
66974,0
43345,0
23378,1
16165,1
18034,1
65479,0
38869,0
71772,0
3987,1
52750,0
39012,0
45443,0
26790,1
38715,0
30829,1
14921,1
18020,1
40093,1
68552,0
22100,1
77146,0
13792,1
41202,0
64537,0
29777,1
70216,0
33595,1
46285,0
46732,0
72377,0
24053,1
19817,1
24180,1
23722,1
47864,0
5115,0
6171,0
25949,1
20757,1
47989,0
30809,1
61393,0
56753,0
37344,0
36470,1
11787,0
39186,1
11257,0
15933,1
55280,0
11767,1
534,0
54073,0
13132,1
19834,1
67678,0
65275,0
76658,0
51367,0
14047,1
20991,1
39044,0
32878,1
32620,1
12743,1
62418,0
50133,0
55516,0
61772,0
52870,0
5051,0
13759,1
32338,1
40536,0
23801,1
30264,1
23419,1
38458,0
69834,0
23404,1
5823,0
71554,0
65227,0
56748,0
76635,0
20022,1
65049,0
7793,1
53967,0
26322,1
9295,1
10768,1
52825,0
43831,0
66132,0
53525,0
57283,0
16729,1
50365,0
55326,0
19874,1
39167,1
1797,0
65834,0
46692,0
56017,0
62092,0
62528,0
58114,0
9103,1
42553,0
78270,0
7931,1
48829,0
37852,0
177,1
3119,0
74327,0
7420,1
53444,0
22379,1
14652,1
47435,0
77725,0
13147,1
28173,1
19635,1
7192,0
2907,0
47354,0
73774,0
78344,0
48383,0
48236,0
76567,0
27980,1
44832,0
69175,0
20701,1
79096,0
45450,0
20668,1
5590,0
42623,0
63831,0
14078,0
30452,1
65848,0
68982,0
44833,0
59895,0
62414,0
36799,1
19076,1
62250,0
57560,0
57637,0
67945,0
60897,0
77699,0
25952,1
20414,1
17938,1
5010,0
70812,0
68155,0
59941,0
46796,0
12629,1
30397,1
45220,0
77996,0
46754,0
2246,0
64426,0
65553,0
25910,1
61191,0
47898,0
48599,0
3958,0
29535,1
52559,0
51526,0
70762,0
30700,1
65421,0
40148,0
42317,1
23732,1
62249,0
20855,1
62727,0
25394,1
30758,1
64931,0
41167,0
59977,0
49402,0
52773,0
21580,1
37125,1
24590,1
21738,1
42056,0
63296,0
10625,0
44877,0
15866,1
52148,0
42585,0
53497,0
52543,0
9067,1
1357,1
30328,1
78642,0
64031,0
20946,1
3890,0
75992,0
22491,1
23214,1
43885,0
48989,0
20620,1
735,0
65293,0
31929,1
42550,0
46109,0
70426,0
36616,0
11420,1
52075,0
40886,0
41337,0
74429,0
68994,0
67809,0
41274,0
15535,1
43544,0
73845,0
56309,0
37509,0
38972,0
66522,0
38595,0
51306,0
39363,1
8364,1
51140,0
45918,0
9730,1
23113,1
18054,1
32661,1
46916,0
29331,1
58392,0
27413,1
21041,1
47617,0
4758,1
41230,0
22600,1
6508,0
67362,0
18957,1
1924,1
25873,1
61234,0
18490,1
17285,1
13823,1
20456,1
61598,0
36617,0
10315,1
2396,1
23086,1
37627,1
53901,0
16980,1
3467,0
59349,0
60387,0
59478,0
24659,1
40262,1
21554,1
25484,1
26528,1
71779,0
20974,1
20462,1
66394,0
23189,1
22681,1
40660,0
62838,0
32342,1
21254,1
56597,0
76354,0
44133,0
53038,0
49979,0
4865,1
25670,1
7500,1
3352,0
32361,1
9802,0
44399,0
49305,0
47271,0
61411,0
31491,1
31425,1
14733,1
43557,0
32974,1
18169,1
12891,1
55923,0
29969,1
78382,0
65236,0
24817,1
3246,0
40912,1
13313,1
57352,0
74562,0
58238,0
7818,0
71196,0
54642,0
6986,1
902,0
48548,0
73053,0
39890,0
12537,1
55330,0
46707,0
39699,0
58138,0
45386,0
77859,0
28889,1
18527,1
43830,0
4434,0
61690,0
3576,1
67999,0
71512,0
64277,0
77813,0
45004,0
61144,0
46187,0
40729,0
61015,0
67964,0
5197,0
56769,0
75003,0
73697,0
78673,0
38344,0
57081,0
42944,0
51700,0
18044,1
917,0
74711,0
77837,0
54859,0
48201,0
31148,1
1097,1
64101,0
18739,1
57045,0
21145,1
45736,0
53040,0
45028,0
39136,0
58993,0
42418,0
73648,0
68504,0
30502,1
32207,1
9268,1
26618,1
46266,0
61912,0
43932,0
43292,0
69556,0
8567,1
29460,1
55965,0
20394,1
38712,0
66060,0
61542,0
37029,0
19992,1
61712,0
66381,0
54851,0
47297,0
16241,0
24834,1
47394,0
48908,0
58244,0
9226,0
22523,1
12613,1
2528,0
75308,0
28402,1
72949,0
12263,1
23985,1
58198,0
54036,0
22693,1
44306,0
4426,1
12357,1
74808,0
61472,0
76060,0
20648,1
52412,0
18142,1
38871,0
48074,0
45279,0
26791,1
7511,0
2171,1
10004,1
49244,0
61320,0
73579,0
49435,0
25871,1
57193,0
63875,0
57670,0
4400,1
38480,0
77577,0
1443,1
6665,1
8626,0
6492,0
40110,0
41980,1
9578,1
63317,0
1249,1
31701,1
25898,1
28361,1
2441,0
14545,1
56203,0
30170,1
15436,1
64711,0
14682,1
55272,0
40558,0
9219,1
63090,0
10329,1
4880,1
17393,1
16961,1
13277,1
52413,0
37932,1
70601,0
27153,1
305,0
70197,0
47633,0
56924,0
17220,1
3480,0
66203,0
23548,1
62858,0
3914,0
73624,0
70881,0
69455,0
222,0
1733,0
3317,1
74255,0
38581,1
21096,1
39038,0
47329,0
55041,0
65084,0
14497,1
54964,0
57394,0
66284,0
4248,1
15286,1
17375,1
38928,0
26941,1
30092,1
16843,1
30698,1
59973,0
26538,1
24127,1
58821,0
39882,1
18094,1
54350,0
68980,0
79059,0
6576,0
54702,0
5226,0
48180,0
71489,0
44749,0
47729,0
19982,1
72738,0
40982,1
6362,0
42115,1
27953,1
20883,1
45726,0
64235,0
56634,0
68339,0
38936,0
73112,0
19016,1
39002,1
70921,0
7055,1
4033,1
32392,1
40710,1
59234,0
47968,0
53141,0
58389,0
47767,0
72629,0
61662,0
62606,0
78599,0
21104,1
28864,1
17531,1
59371,0
75724,0
60857,0
1767,0
32098,1
67226,0
4323,0
50614,0
6745,0
18336,1
17872,0
9093,1
47644,0
70775,0
22150,1
60053,0
58192,0
64093,0
72512,0
16330,1
65667,0
43979,0
49920,0
27985,1
39883,0
9359,1
68278,0
75518,0
14920,1
69567,0
37947,0
40992,1
1113,1
46163,0
43457,0
37803,0
60896,0
13992,1
19232,1
78713,0
50232,0
32706,1
68972,0
12889,1
19626,1
60286,0
76438,0
74395,0
8368,0
1635,0
63422,0
65865,0
56290,0
47991,0
4116,0
33100,1
8528,1
25267,1
71040,0
17819,1
14067,1
39962,0
6197,0
1228,1
16431,1
75973,0
73384,0
29335,1
77277,0
55080,0
22680,1
77812,0
51287,0
26788,1
49913,0
61887,0
42335,1
28933,1
25531,1
50188,0
23807,1
39543,0
21493,1
38067,0
7315,0
67753,0
49676,0
40120,0
58118,0
23200,1
9589,1
52983,0
53155,0
15183,1
44916,0
48819,0
58444,0
65585,0
26829,1
7306,1
45452,0
39243,1
60721,0
27766,1
51178,0
38891,0
78397,0
9489,1
8808,0
7751,1
71141,0
31487,1
48780,0
57416,0
54784,0
5474,1
12547,1
46232,0
63238,0
4570,0
6526,1
62291,0
75828,0
12050,1
22862,1
23741,1
47124,0
70109,0
64105,0
59623,0
10257,1
54886,0
75276,0
53864,0
22558,1
49842,0
51033,0
77055,0
60128,0
41023,0
32487,1
14893,1
14978,1
65974,0
76508,0
51431,0
24389,1
43343,0
64654,0
7481,0
49723,0
70530,0
52572,0
38045,0
73227,0
50939,0
57074,0
52799,0
63888,0
50596,0
69178,0
15585,1
69682,0
10124,1
1728,0
19902,1
20290,1
23172,1
75058,0
50058,0
18992,1
64072,0
60579,0
43595,0
13232,1
60878,0
26302,1
41714,1
3747,0
24076,1
51548,0
2759,1
54917,0
56609,0
27656,1
53250,0
68195,0
51913,0
60320,0
65069,0
75579,0
67954,0
17715,1
70257,0
5998,0
29716,1
60229,0
76590,0
52360,0
907,0
55948,0
9595,1
37695,0
41273,0
63444,0
78675,0
49489,0
63265,0
10089,1
1148,1
32354,1
27361,1
42313,1
12569,1
76049,0
28289,1
54510,0
40124,0
78597,0
77283,0
72268,0
71380,0
26410,1
6486,0
52970,0
54361,0
29142,1
55731,0
6762,0
78072,0
21106,1
58463,0
13349,1
69973,0
12459,1
44512,0
11043,1
9265,1
16102,1
20663,1
32228,1
26390,1
46460,0
28823,1
23347,1
2187,0
17850,1
55344,0
22455,1
2243,0
73998,0
38057,0
42934,0
12389,1
17955,1
13750,1
53469,0
41354,0
39258,0
78499,0
51483,0
55623,0
51898,0
42618,0
27847,1
23892,1
41293,1
32868,1
11517,1
29748,1
14486,1
12429,1
12960,1
44125,0
49383,0
2314,1
30881,1
62568,0
3186,0
60379,0
30243,1
24595,1
13302,1
2863,1
51101,0
39419,0
5371,0
55966,0
52740,0
20987,1
5345,0
25796,1
49286,0
70268,0
66999,0
46789,0
50407,0
38375,0
66978,0
25448,1
29908,1
52946,0
57744,0
78622,0
48988,0
6661,0
7732,1
58819,0
37034,0
74905,0
52241,0
46672,0
26969,1
2426,0
50812,0
4807,0
24604,1
63732,0
39975,0
16328,1
12346,1
15569,1
64197,0
41769,1
17920,1
49536,0
21487,1
55778,0
31179,1
23577,1
32821,1
38249,0
72532,0
65972,0
7760,1
63056,0
57569,0
4008,1
62833,0
65207,0
26758,1
11930,1
28031,1
9651,1
16161,1
77385,0
10352,1
15505,1
20693,1
28090,1
11524,1
25598,1
11652,1
28151,1
45532,1
39043,0
49810,0
7082,1
44031,0
39650,0
56599,0
49311,0
25930,1
58602,0
74922,0
72464,0
71428,0
13246,0
11938,1
29291,1
60298,0
67835,0
37433,0
15382,1
65504,0
63627,0
46887,0
69419,0
70752,0
46437,0
40353,1
42150,1
30749,1
33648,1
76747,0
19443,1
66265,0
17225,1
20160,1
47005,0
70364,0
57966,0
14841,1
78678,0
8877,1
75238,0
44701,0
4069,1
44820,0
23129,1
17786,1
36783,0
25285,1
66832,0
25381,1
15706,1
37337,0
74786,0
56566,0
55628,0
52583,0
71387,0
4097,0
20886,1
74217,0
32969,1
46728,0
1002,0
70859,0
44663,0
76828,0
48301,0
72004,0
51293,0
72211,0
30922,1
19222,1
79118,0
77627,0
48402,0
26831,1
61132,0
33149,1
63437,0
15112,1
19789,1
29703,1
51477,0
52612,0
41462,0
77442,0
20672,1
76002,0
14107,1
49347,0
29206,1
54804,0
23930,1
3932,1
2946,0
56419,0
21610,1
22887,1
73796,0
40479,0
24302,1
41721,1
39129,0
65877,0
44688,0
70509,0
47472,0
53208,0
48023,0
10201,1
72588,0
21626,1
75602,0
62902,0
13356,1
20315,1
3885,1
49169,0
5365,0
27086,1
55817,0
73900,0
38474,1
78045,0
18868,1
47721,0
49143,0
13106,1
36581,0
70331,0
33270,1
52050,0
47673,0
77715,0
2121,0
15909,1
61942,0
49559,0
8789,0
43986,0
3237,0
29210,1
55315,0
37146,1
76971,0
8644,1
65672,0
62524,0
8572,1
59966,0
18409,1
50502,0
59705,0
556,0
49206,0
7199,0
53730,0
63338,0
27317,1
71175,0
13736,1
56732,0
17349,1
79069,0
20924,1
59216,0
78419,0
63108,0
42424,0
4265,1
65617,0
17977,1
57422,0
62916,0
51362,0
5397,0
50972,0
25334,1
5370,0
73101,0
38535,0
22583,1
15951,1
59302,0
29740,1
2149,0
30314,1
57643,0
51802,0
78537,0
22562,1
54653,0
55823,0
43805,0
42689,1
58554,0
48931,0
22401,1
8538,1
37624,1
24759,1
12628,1
42168,1
71776,0
28809,1
28383,1
1036,0
2352,0
41996,0
32049,1
13332,1
28587,1
9018,1
40197,0
32980,1
8870,1
53997,0
48782,0
50526,0
37067,0
31154,1
55086,0
58395,0
7196,0
54134,0
74136,0
43851,0
18430,1
55157,0
19303,1
4701,0
69032,0
1358,1
42669,0
46088,0
65071,0
75169,0
1769,0
41250,0
37765,0
61139,0
30999,1
70275,0
11908,1
30071,1
52880,0
5781,1
5809,0
23600,1
63341,0
48281,0
55641,0
70814,0
72676,0
23230,1
60282,0
56235,0
51755,0
45953,0
6172,1
18729,1
30705,1
22871,1
53393,0
66984,0
22258,1
15985,1
52265,0
38220,0
44676,0
39520,0
59136,0
19145,1
24876,1
59806,0
69068,0
52734,0
43121,0
44267,0
55419,0
47306,0
38773,0
18122,1
55068,0
12124,1
49012,0
59691,0
40434,1
45600,0
75592,0
68848,0
76230,0
60026,0
65556,0
46461,0
78919,0
52291,0
23738,1
60202,0
25327,1
66191,0
69263,0
37216,0
73981,0
24762,1
18631,1
51320,0
5314,0
78978,0
78505,0
3759,0
18484,1
4899,0
60255,0
15365,1
9183,1
33536,1
31500,1
71427,0
72382,0
59215,0
4926,1
21963,1
31645,1
57537,0
25140,1
73959,0
812,0
24652,1
53220,0
61729,0
61665,0
30219,1
62923,0
77045,0
15493,1
37773,0
31245,1
1556,0
58193,0
61496,0
38973,0
17007,1
53585,0
70963,0
25478,1
50411,0
42255,0
8931,1
19692,1
55299,0
23575,1
25031,1
28748,1
3723,0
1257,0
15937,1
27943,1
22436,1
56362,0
23574,1
20641,1
71581,0
32687,1
68034,0
45030,0
42786,1
60032,0
25095,1
51615,0
24452,1
49330,0
2027,1
8616,1
73519,0
71742,0
55481,0
65179,0
45867,0
60679,0
50867,0
39604,0
48053,0
75604,0
42749,1
22421,1
32458,1
65887,0
14995,1
60601,0
37963,0
27570,1
7148,1
45816,0
1570,0
22611,1
43326,0
30575,1
3597,0
37575,0
77657,0
74879,0
76325,0
78210,0
23578,1
64875,0
48261,0
27904,1
36982,1
15438,1
49268,0
65230,0
77368,0
43193,0
24927,1
9714,1
43140,0
17667,1
33166,1
57090,0
13160,1
59857,0
19292,1
31951,1
5219,0
41592,0
27716,1
58103,0
75627,0
24718,1
29790,1
18937,1
29694,1
20355,1
8646,1
24561,1
30589,1
49222,0
55541,0
76996,0
22936,1
36956,0
70401,0
50878,0
6949,0
57997,0
44239,0
60491,0
29092,1
14048,1
1470,0
2320,1
51959,0
23944,1
24227,1
4120,1
17315,1
8177,1
36708,1
7828,1
69256,0
53256,0
27456,1
32071,1
45859,0
14956,1
43902,0
29990,1
15316,1
31203,1
5405,1
20684,1
48675,0
72201,0
40702,1
41247,0
6544,0
64034,0
31215,1
12876,1
20679,1
74870,0
65212,0
74580,0
19828,1
18482,1
70053,0
16999,1
13749,1
21914,1
991,1
39264,0
67109,0
2559,0
38405,0
37928,1
6953,1
27242,1
20316,1
49479,0
1283,1
24077,1
32109,1
63798,0
25365,1
16625,1
17289,1
71278,0
38164,0
9330,1
16618,1
10192,1
18855,1
58860,0
71829,0
30087,1
2796,0
16811,1
37583,0
32365,1
17957,1
49398,0
50397,0
4020,1
38557,1
37440,0
46386,0
14501,1
70578,0
7813,1
30269,1
6750,0
47869,0
21125,1
2873,1
16543,1
59380,0
16556,1
71413,0
24632,1
20251,1
18829,1
42224,0
73368,0
38009,0
3387,1
24160,1
48797,0
69478,0
16434,1
50952,0
26277,1
13933,1
20515,1
27332,1
12981,1
65884,0
18581,1
59665,0
32860,1
26530,1
58913,0
31555,1
63063,0
28559,1
25715,1
54571,0
37940,1
74086,0
10261,1
32909,1
50430,0
77018,0
32898,1
64864,0
32570,1
12948,1
46220,0
69146,0
1104,0
58372,0
32272,1
12160,1
22591,1
36194,1
8840,0
52376,0
70245,0
44039,0
16915,0
21693,1
73394,0
44016,0
59179,0
3625,0
29751,1
72295,0
58245,0
51555,0
65371,0
31490,1
63468,0
60784,0
37374,0
51432,0
48490,0
58774,0
77535,0
39763,0
3957,0
23650,1
74108,0
21359,1
69763,0
4516,0
33053,1
41174,0
38269,0
44094,0
3147,0
42038,1
4955,0
47534,0
49370,0
65460,0
72172,0
62300,0
25514,1
7878,0
71434,0
33622,1
33118,1
5491,0
21199,1
5013,0
4833,1
44304,0
24388,1
58581,0
12335,1
7916,1
19197,1
28196,1
57201,0
13957,1
15513,1
32402,1
21299,1
13930,1
23679,1
57334,0
50124,0
55675,0
41735,1
21453,1
36645,1
15031,1
19542,1
25589,1
46851,0
38638,0
74537,0
21208,1
72448,0
41655,1
71236,0
18190,1
29937,1
32972,1
15910,1
46222,0
17258,0
64572,0
27199,1
4776,1
75371,0
41514,1
27909,1
2327,0
60926,0
25783,1
59926,0
54516,0
56314,0
60091,0
2463,0
27093,1
73536,0
20139,1
54340,0
2967,0
6964,1
62338,0
5855,0
4025,1
76139,0
37390,1
42124,1
56532,0
37988,1
53746,0
37285,1
39622,0
738,0
64766,0
43947,0
4059,0
25904,1
80,0
47477,0
25707,1
243,1
21631,1
7047,0
78136,0
50603,0
72537,0
42336,1
36658,0
77696,0
65093,0
1560,0
20436,1
60305,0
63114,0
45657,0
10193,1
67497,0
14884,1
51929,0
64698,0
15924,1
73075,0
62707,0
26003,1
28453,1
54989,0
54310,0
39108,0
30795,1
11074,0
57053,0
70025,0
7570,1
4700,0
25022,1
24527,1
37316,1
59950,0
24695,1
27810,1
27405,1
52578,0
55281,0
68750,0
3696,0
72055,0
68843,0
26339,1
10969,1
39880,0
38710,0
69979,0
2432,0
28847,1
30939,1
71316,0
15282,1
37540,0
61559,0
12749,1
53905,0
26543,1
12842,1
22903,1
23122,1
49897,0
28133,1
38073,0
67160,0
8371,1
48186,0
12093,1
78866,0
70564,0
73478,0
42978,0
5046,0
72684,0
18077,1
43786,0
56074,0
9317,1
75508,0
52864,0
41863,1
32052,1
3667,0
57265,0
64795,0
2861,0
7823,1
11781,1
48111,0
29698,1
15396,1
44622,0
12530,1
21229,1
1082,0
61595,0
21897,1
50126,0
63789,0
57350,0
19031,1
8391,1
12544,1
14831,1
17064,1
16067,1
51588,0
27481,1
1193,0
43849,0
72761,0
17137,1
7928,1
39759,0
3899,1
7346,1
56507,0
47421,0
9441,1
73280,0
61959,0
5380,0
27726,1
54965,0
74916,0
55159,0
17332,1
37156,0
16700,1
59752,0
52524,0
69759,0
17813,1
2244,0
61058,0
12756,1
13640,1
24354,1
23521,1
29325,1
59825,0
16173,1
24003,1
72102,0
27674,1
48922,0
63928,0
48290,0
48294,0
58336,0
71969,0
12490,1
37643,1
78523,0
75808,0
27492,1
47112,0
70140,0
4784,0
69651,0
41483,1
30098,1
40078,0
21316,1
54344,0
58062,0
72263,0
68958,0
3247,0
33138,1
32766,1
20081,1
70607,0
21837,1
54885,0
52553,0
33220,1
20907,1
43728,0
75531,0
11669,1
8439,0
55644,0
78429,0
28404,1
15637,1
40255,1
59702,0
19812,1
4928,1
15152,1
8434,0
12175,1
5080,1
51633,0
14656,1
66856,0
12266,1
26777,1
62128,0
49265,0
8268,1
39816,1
55668,0
56009,0
21180,1
38627,0
32739,1
69632,0
72293,0
59118,0
73580,0
43663,0
28059,1
17670,1
13664,1
47019,0
63378,0
72799,0
74802,0
71603,0
27680,1
69956,0
11087,0
67203,0
16677,1
45551,0
14137,1
10105,1
48991,0
43346,0
48747,0
31944,1
45344,0
57362,0
44112,0
72785,0
78149,0
9530,1
40814,0
46014,0
70682,0
29135,1
52521,0
27163,1
58718,0
61305,0
46358,0
4017,0
18342,1
28047,1
19518,1
25748,1
48387,0
10265,1
65535,0
41238,0
20645,1
55491,0
28621,1
18569,1
77537,0
18520,1
37755,0
39537,0
56733,0
42406,0
49592,0
46777,0
25853,1
48864,0
76754,0
5662,0
37530,1
41877,1
20686,1
25738,1
39430,0
72546,0
58351,0
5431,1
47476,0
32381,1
21696,1
42415,0
17717,1
62464,0
24439,1
42824,1
23966,1
76758,0
45659,0
2612,0
22646,1
5127,0
18356,1
61025,0
42614,0
54931,0
2630,1
21146,1
58161,0
24181,1
25342,1
57708,0
74329,0
56480,0
40994,1
33245,1
70706,0
50550,0
71101,0
75729,0
51236,0
39577,0
53538,0
40831,0
62146,0
46157,0
53274,0
37419,1
65328,0
7816,1
4003,0
66634,0
43672,0
47423,0
13804,1
3279,1
54323,0
644,0
32671,1
21778,1
26457,1
54425,0
28386,1
19285,1
14611,1
12042,1
16733,1
19852,1
8102,1
75885,0
16383,1
7642,1
42288,1
78147,0
54523,0
76030,0
62474,0
26415,1
74924,0
65242,0
29594,1
54480,0
24864,1
4831,1
18185,1
41691,1
5189,1
66239,0
18196,1
73111,0
51603,0
43778,0
66892,0
46533,0
78739,0
59893,0
36198,1
74738,0
16500,1
78378,0
8075,1
61724,0
63889,0
9386,1
3972,1
63632,0
62022,0
25504,1
46490,0
75204,0
19536,1
19708,1
42554,0
57962,0
76476,0
28081,1
6744,1
22971,1
5777,0
59312,0
24071,1
25552,1
4583,0
54423,0
70962,0
67657,0
61809,0
21598,1
21779,1
5204,0
76515,0
72129,0
537,0
4524,0
49152,0
53673,0
23785,1
30859,1
29224,1
38055,0
46918,0
55865,0
58080,0
75358,0
46792,0
11081,1
72226,0
41319,0
57621,0
1366,1
41744,1
71884,0
46295,0
33175,1
60759,0
1734,0
62055,0
70027,0
72959,0
16998,1
33596,1
66761,0
9209,1
2547,0
46994,0
19728,1
16003,1
15783,1
12957,1
49898,0
66378,0
71391,0
55504,0
22665,1
78717,0
15377,1
60085,0
61074,0
49065,0
56417,0
46339,0
56016,0
40566,0
49295,0
18801,1
50649,0
17506,1
48426,0
32884,1
24061,1
47947,0
46031,0
9020,1
27949,1
64601,0
68536,0
77982,0
69182,0
68782,0
78671,0
68136,0
258,1
70820,0
7785,1
2807,1
32818,1
40887,0
6064,1
15175,1
19788,1
78592,0
17806,1
51397,0
73082,0
26638,1
50178,0
6998,0
51609,0
14864,1
25893,1
